2021-08-15T00:00:00Z	14783342
2021-08-16T00:00:00Z	15449040
2021-08-17T00:00:00Z	12498960
2021-08-18T00:00:00Z	11468657
2021-08-19T00:00:00Z	13696619
2021-08-20T00:00:00Z	17669185
2021-08-21T00:00:00Z	16910331
2021-08-22T00:00:00Z	13019566
2021-08-23T00:00:00Z	18555784
2021-08-24T00:00:00Z	17570305
2021-08-25T00:00:00Z	18595966
2021-08-26T00:00:00Z	32225909
2021-08-27T00:00:00Z	24748349
2021-08-28T00:00:00Z	27455371
2021-08-29T00:00:00Z	21129267
2021-08-30T00:00:00Z	16747686
2021-08-31T00:00:00Z	13720661
2021-09-01T00:00:00Z	12860443
2021-09-02T00:00:00Z	15487144
2021-09-03T00:00:00Z	12799038
2021-09-04T00:00:00Z	13152113
2021-09-05T00:00:00Z	10440843
2021-09-06T00:00:00Z	16902296
2021-09-07T00:00:00Z	31322724
2021-09-08T00:00:00Z	20385552
2021-09-09T00:00:00Z	15512747
2021-09-10T00:00:00Z	13686466
2021-09-11T00:00:00Z	10904228
2021-09-12T00:00:00Z	11303101
2021-09-13T00:00:00Z	10903216
2021-09-14T00:00:00Z	11002248
2021-09-15T00:00:00Z	10482456
2021-09-16T00:00:00Z	11435435
2021-09-17T00:00:00Z	9193588
2021-09-18T00:00:00Z	12811649
2021-09-19T00:00:00Z	11444484
2021-09-20T00:00:00Z	12720597
2021-09-21T00:00:00Z	12862137
2021-09-22T00:00:00Z	9786150
2021-09-23T00:00:00Z	8392824
2021-09-24T00:00:00Z	7127611
2021-09-25T00:00:00Z	5249992
2021-09-26T00:00:00Z	6298645
2021-09-27T00:00:00Z	7085206
2021-09-28T00:00:00Z	5776551
2021-09-29T00:00:00Z	6236698
2021-09-30T00:00:00Z	5638190
2021-10-01T00:00:00Z	8378846
2021-10-02T00:00:00Z	7587854
2021-10-03T00:00:00Z	6616533
2021-10-04T00:00:00Z	11532421
2021-10-05T00:00:00Z	9947281
2021-10-06T00:00:00Z	12730583
2021-10-07T00:00:00Z	15481825
2021-10-08T00:00:00Z	10105507
2021-10-09T00:00:00Z	13669437
2021-10-10T00:00:00Z	9344713
2021-10-11T00:00:00Z	161220933
2021-10-12T00:00:00Z	12279760
2021-10-13T00:00:00Z	20696691
2021-10-14T00:00:00Z	16478255
2021-10-15T00:00:00Z	16424678
2021-10-16T00:00:00Z	12106444
2021-10-17T00:00:00Z	9355103
2021-10-18T00:00:00Z	14292715
2021-10-19T00:00:00Z	8604260
2021-10-20T00:00:00Z	10545101
2021-10-21T00:00:00Z	10596986
2021-10-22T00:00:00Z	9114851
2021-10-23T00:00:00Z	6034684
2021-10-24T00:00:00Z	7720076
2021-10-25T00:00:00Z	9636613
2021-10-26T00:00:00Z	57528784
2021-10-27T00:00:00Z	33071627
2021-10-28T00:00:00Z	22919575
2021-10-29T00:00:00Z	27238091
2021-10-30T00:00:00Z	18958272
2021-10-31T00:00:00Z	15771751
2021-11-01T00:00:00Z	14927183
2021-11-02T00:00:00Z	21017525
2021-11-03T00:00:00Z	21276296
2021-11-04T00:00:00Z	16763991
2021-11-05T00:00:00Z	30080680
2021-11-06T00:00:00Z	10955631
2021-11-07T00:00:00Z	16152042
2021-11-08T00:00:00Z	12971304
2021-11-09T00:00:00Z	14663315
2021-11-10T00:00:00Z	23837414
2021-11-11T00:00:00Z	11295971
2021-11-12T00:00:00Z	17501376
2021-11-13T00:00:00Z	13996616
2021-11-14T00:00:00Z	20880836
2021-11-15T00:00:00Z	35395508
2021-11-16T00:00:00Z	27136966
2021-11-17T00:00:00Z	10847784
2021-11-18T00:00:00Z	15379981
2021-11-19T00:00:00Z	14334386
2021-11-20T00:00:00Z	11647705
2021-11-21T00:00:00Z	10511048
2021-11-22T00:00:00Z	10762418
2021-11-23T00:00:00Z	9651790
2021-11-24T00:00:00Z	8368718
2021-11-25T00:00:00Z	12920737
2021-11-26T00:00:00Z	15416648
2021-11-27T00:00:00Z	8417470
2021-11-28T00:00:00Z	9235050
2021-11-29T00:00:00Z	8834777
2021-11-30T00:00:00Z	7910716
2021-12-01T00:00:00Z	11250218
2021-12-02T00:00:00Z	8194098
2021-12-03T00:00:00Z	10715446
2021-12-04T00:00:00Z	18502436
